Nr okrÍgu;Siedziba OKW;Nr listy (po nadaniu);Nazwa komitetu;Sygnatura;Typ;Pozycja na liúcie;Nazwisko;Imiona;P≥eÊ;ZawÛd;Miejsce zamieszkania;TERYT m. z.;Gmina m.z.;PrzynaleønoúÊ do partii;Poparcie;Liczba g≥osÛw;Procent g≥osÛw oddanych na listÍ;Procent g≥osÛw oddanych w okrÍgu;Czy przyznano mandat
18;Siedlce;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;17;ADAMCZYK;Ma≥gorzata Joanna;Kobieta;t≥umaczka;Warszawa;146510;årÛdmieúcie;cz≥onek partii politycznej: Lewica Razem;;423;0.014468958440225757;0.0009339686380838408;Nie
18;Siedlce;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;18;CHOJECKI;Rafa≥;MÍøczyzna;kierownik ds. sprzedaøy;Siedlce;146401;m. Siedlce;cz≥onek partii politycznej: TwÛj Ruch;;377;0.012895501966820593;0.0008324023086468274;Nie
18;Siedlce;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;19;WOJTOWICZ;Ma≥gorzata Olga;Kobieta;gospodyni;Warszawa;146517;W≥ochy;cz≥onek partii politycznej: Lewica Razem;;214;0.007319993158884899;0.00047250422825045375;Nie
18;Siedlce;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;20;GASTO£;Marta;Kobieta;redaktorka;Krusze;143407;gm. KlembÛw;cz≥onek partii politycznej: Lewica Razem;;253;0.008654010603728408;0.0005586148119035738;Nie
18;Siedlce;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;21;PNIEWSKI;Tomasz Andrzej;MÍøczyzna;specjalista ds. informatyki;Warszawa;146514;Wawer;cz≥onek partii politycznej: Lewica Razem;;174;0.005951770138532581;0.00038418568091392035;Nie
18;Siedlce;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;22;HASZCZY—SKA;Delfina Maria;Kobieta;studentka;Warszawa;146506;Ochota;cz≥onek partii politycznej: Lewica Razem;;185;0.006328031469129468;0.000408473281431467;Nie
18;Siedlce;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;23;GUZ;Grzegorz;MÍøczyzna;inøynier geotechnik;Siedlce;146401;m. Siedlce;cz≥onek partii politycznej: Lewica Razem;;167;0.005712331109970925;0.000368729935130027;Nie
18;Siedlce;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;24;KRASUCKI;Henryk Krzysztof;MÍøczyzna;straøak;Pu≥tusk;142404;gm. Pu≥tusk;nie naleøy do partii politycznej;;940;0.03215324097827946;0.002075485862408535;Nie
18;Siedlce;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;1;TO£WI—SKI;Krzysztof;MÍøczyzna;rolnik;JasienÛwka;201003;gm. Dziadkowice;nie naleøy do partii politycznej;;11567;0.3935692412385165;0.025539515926042047;Nie
18;Siedlce;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;2;G•GOL;Jakub;MÍøczyzna;handlowiec;MiÒsk Mazowiecki;141201;m. MiÒsk Mazowiecki;nie naleøy do partii politycznej;;1861;0.06332085743450153;0.004109020414832217;Nie
18;Siedlce;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;3;PASTOR;Dariusz Piotr;MÍøczyzna;pedagog;Warszawa;146506;Ochota;cz≥onek partii politycznej: Ruch Narodowy;;925;0.03147329023477373;0.002042366407157335;Nie
18;Siedlce;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;4;RADZIKOWSKA;Edyta;Kobieta;fizjoterapeuta;Modrzew;142613;gm. Zbuczyn;nie naleøy do partii politycznej;;1525;0.05188839741408642;0.003367144617205336;Nie
18;Siedlce;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;5;MULAWA;Krzysztof;MÍøczyzna;kontroler finansowy;Warszawa;146507;Praga-Po≥udnie;cz≥onek partii politycznej: Ruch Narodowy;;1478;0.05028921401837359;0.0032633703240849093;Nie
18;Siedlce;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;6;SK£ADANOWSKI;Roman Ryszard;MÍøczyzna;inøynier mechanik;WyszkÛw;143505;gm. WyszkÛw;nie naleøy do partii politycznej;;495;0.016842463422932972;0.001092942023289601;Nie
18;Siedlce;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;7;KRUPI—SKA;Anna;Kobieta;specjalista ds. planowania i logistyki;Siedlce;146401;m. Siedlce;nie naleøy do partii politycznej;;1347;0.04583191561755699;0.0029741270815577627;Nie
18;Siedlce;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;8;D£USKA-REDES;Ewa;Kobieta;magister administracji;Olszyc Szlachecki;142601;gm. Domanice;nie naleøy do partii politycznej;;428;0.014562776454576386;0.0009450084565009075;Nie
18;Siedlce;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;9;WI CKOWSKI;Pawe≥ Wojciech;MÍøczyzna;przedsiÍbiorca;Warszawa;146505;MokotÛw;cz≥onek partii politycznej: Ruch Narodowy;;737;0.025076556651922422;0.001627269234675628;Nie
18;Siedlce;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;10;REDUCH;Izabela;Kobieta;ksiÍgowa;MiÒsk Mazowiecki;141201;m. MiÒsk Mazowiecki;cz≥onek partii politycznej: Korwin;;713;0.024259952364749916;0.001574278106273708;Nie
18;Siedlce;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;11;WIEL•DEK;Rafa≥ Piotr;MÍøczyzna;programista aplikacji;Warszawa;146511;TargÛwek;cz≥onek partii politycznej: Ruch Narodowy;;499;0.01697856413746172;0.0011017738780232543;Nie
18;Siedlce;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;12;WOèNIAK;Mariusz;MÍøczyzna;technik teleinformatyk;Patok;141209;gm. Ka≥uszyn;cz≥onek partii politycznej: Korwin;;904;0.03075876148349779;0.0019959991698056553;Nie
18;Siedlce;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;13;JASI—SKI;Marek;MÍøczyzna;politolog;Pu≥tusk;142404;gm. Pu≥tusk;cz≥onek partii politycznej: Ruch Narodowy;;611;0.020789384144266756;0.0013490658105655478;Nie
18;Siedlce;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;14;SOCHARSKA;Hanna;Kobieta;technik obrÛbki skrawaniem;Pu≥tusk;142404;gm. Pu≥tusk;nie naleøy do partii politycznej;;284;0.00966315073154134;0.0006270616860893872;Nie
18;Siedlce;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;15;KASJANIUK;Ada;Kobieta;fizjoterapeuta;WyszkÛw;143505;gm. WyszkÛw;nie naleøy do partii politycznej;;343;0.011670636270840421;0.0007573315434107739;Nie
18;Siedlce;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;16;BALA;Pawe≥;MÍøczyzna;inøynier elektryk automatyk;WÍgrÛw;143301;m. WÍgrÛw;nie naleøy do partii politycznej;;942;0.032051718271520924;0.0020799017897753617;Nie
18;Siedlce;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;17;USI•DEK;Anna;Kobieta;specjalista bankowoúci;Warszawa;146503;Bia≥o≥Íka;nie naleøy do partii politycznej;;207;0.0070432119768628785;0.0004570484824665604;Nie
18;Siedlce;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;18;IGNACIUK;Grzegorz;MÍøczyzna;przedsiÍbiorca;Szyd≥Ûwka;141003;gm. Olszanka;nie naleøy do partii politycznej;;581;0.019768628785301123;0.0012828269000631479;Nie
18;Siedlce;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;19;TOBIASZ;Maria;Kobieta;studentka;GÛrzno;140305;gm. GÛrzno;cz≥onek partii politycznej: Korwin;;426;0.01449472609731201;0.0009405925291340808;Nie
18;Siedlce;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;20;KRASSOWSKI;Marcin Daniel;MÍøczyzna;prawnik;M≥ynarze;141105;gm. M≥ynarze;nie naleøy do partii politycznej;;424;0.014426675740047636;0.0009361766017672541;Nie
18;Siedlce;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;21;BRYK;Bart≥omiej Beniamin;MÍøczyzna;specjalista ds. sprzedaøy;WyszkÛw;143505;gm. WyszkÛw;cz≥onek partii politycznej: Korwin;;553;0.018815923783599864;0.0012210039169275745;Nie
18;Siedlce;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;22;ØMUDZI—SKI;Jakub Andrzej;MÍøczyzna;przedstawiciel handlowy;Ostro≥Íka;146101;m. Ostro≥Íka;nie naleøy do partii politycznej;;947;0.032221844164681865;0.0020909416081924285;Nie
18;Siedlce;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;23;HARASIM;Micha≥;MÍøczyzna;technik archiwista;Siedlce;146401;m. Siedlce;nie naleøy do partii politycznej;;517;0.017591017352841104;0.0011415172243246943;Nie
18;Siedlce;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;24;JO—CZYK;Beata Edyta;Kobieta;ksiÍgowa;WyszkÛw;143505;gm. WyszkÛw;nie naleøy do partii politycznej;;1076;0.036611092208234094;0.0023757689233527488;Nie
18;Siedlce;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;1;GASIUK-PIHOWICZ;Kamila;Kobieta;adwokat;PruszkÛw;142102;m. PruszkÛw;cz≥onek partii politycznej: Platforma Obywatelska RP;;34793;0.5511849692668399;0.07682168043700018;Tak
18;Siedlce;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;2;MROCZEK;Czes≥aw;MÍøczyzna;prawnik;TargÛwka;141211;gm. MiÒsk Mazowiecki;cz≥onek partii politycznej: Platforma Obywatelska RP;;11043;0.17494138521006272;0.02438254295593346;Tak
18;Siedlce;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;3;CHABERSKI;Krzysztof Andrzej;MÍøczyzna;nauczyciel;Siedlce;146401;m. Siedlce;cz≥onek partii politycznej: Platforma Obywatelska RP;;1803;0.028562828718078703;0.003980958521194244;Nie
18;Siedlce;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;4;POPIELARZ;Mariusz Piotr;MÍøczyzna;wyøszy urzÍdnik samorzπdowy;Ostro≥Íka;146101;m. Ostro≥Íka;cz≥onek partii politycznej: Platforma Obywatelska RP;;3088;0.04891958684494012;0.006818191854380379;Nie
18;Siedlce;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;5;GRENDA;Jaros≥aw;MÍøczyzna;inøynier mechanik;WÍgrÛw;143301;m. WÍgrÛw;cz≥onek partii politycznej: Platforma Obywatelska RP;;1586;0.025125150497433624;0.0035018304018935497;Nie
18;Siedlce;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;6;KAMI—SKI;Zbigniew;MÍøczyzna;nauczyciel;Jasienica;141607;gm. OstrÛw Mazowiecka;cz≥onek partii politycznej: Platforma Obywatelska RP;;2605;0.04126798048285914;0.0057517453952917385;Nie
18;Siedlce;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;7;CICHO—;Alicja Emilia;Kobieta;urzÍdnik samorzπdowy;MiÒsk Mazowiecki;141201;m. MiÒsk Mazowiecki;cz≥onek partii politycznej: Platforma Obywatelska RP;;1831;0.029006400101387744;0.004042781504329817;Nie
18;Siedlce;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;8;KALICKI;Wies≥aw Andrzej;MÍøczyzna;rolnik;ØelkÛw-Kolonia;142608;gm. Siedlce;cz≥onek partii politycznej: Nowoczesna;;477;0.007556555351371903;0.0010531986769881608;Nie
18;Siedlce;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;9;RYJEWSKI;Daniel Rafa≥;MÍøczyzna;ekonomista;Warszawa;146503;Bia≥o≥Íka;cz≥onek partii politycznej: Partia Zieloni;;334;0.00529117292947215;0.000737459870260054;Nie
18;Siedlce;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;10;ØOCHOWSKI;Dariusz Leon;MÍøczyzna;wyk≥adowca akademicki;MiÒsk Mazowiecki;141201;m. MiÒsk Mazowiecki;cz≥onek partii politycznej: WolnoúÊ i RÛwnoúÊ;;372;0.0058931626639629935;0.0008213624902297607;Nie
18;Siedlce;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;11;DZIADAK;Ryszard;MÍøczyzna;muzealnik;MakÛw Mazowiecki;141101;m. MakÛw Mazowiecki;cz≥onek partii politycznej: Platforma Obywatelska RP;;475;0.007524871681135543;0.0010487827496213342;Nie
18;Siedlce;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;12;KOBYLI—SKI;Grzegorz Stefan;MÍøczyzna;menedøer sportu i turystyki;Soko≥Ûw Podlaski;142901;m. Soko≥Ûw Podlaski;cz≥onek partii politycznej: Platforma Obywatelska RP;;618;0.009790254103035296;0.0013645215563494412;Nie
18;Siedlce;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;13;SAWICKA;Boøena;Kobieta;dyrektor oúrodka adopcyjnego;Siedlce;146401;m. Siedlce;cz≥onek partii politycznej: Platforma Obywatelska RP;;774;0.01226158038147139;0.0017089638909619214;Nie
18;Siedlce;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;14;SOBIECH;Robert;MÍøczyzna;ratownik medyczny;Kadzid≥o;141505;gm. Kadzid≥o;nie naleøy do partii politycznej;;351;0.005560484126481212;0.0007749952528780807;Nie
18;Siedlce;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;15;PRUSACZYK;Klaudia;Kobieta;student;Ostro≥Íka;146101;m. Ostro≥Íka;nie naleøy do partii politycznej;;272;0.004308979152144984;0.0006005661218884272;Nie
18;Siedlce;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;16;TRUSZKOWSKI;Bartosz Kamil;MÍøczyzna;prawnik;Ostro≥Íka;146101;m. Ostro≥Íka;cz≥onek partii politycznej: Nowoczesna;;320;0.005069387237817629;0.0007065483786922673;Nie
18;Siedlce;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;17;OB£UDKA;Mateusz;MÍøczyzna;uczeÒ;MakÛw Mazowiecki;141101;m. MakÛw Mazowiecki;nie naleøy do partii politycznej;;277;0.004388188327735885;0.0006116059403054938;Nie
18;Siedlce;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;18;WNOROWSKA;Agnieszka Joanna;Kobieta;pracownik socjalny;Pu≥tusk;142404;gm. Pu≥tusk;cz≥onek partii politycznej: Platforma Obywatelska RP;;205;0.0032475761992269182;0.0004526325550997337;Nie
18;Siedlce;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;19;W”JCIK;Maciej Miros≥aw;MÍøczyzna;nauczyciel;WyszkÛw;143505;gm. WyszkÛw;cz≥onek partii politycznej: Platforma Obywatelska RP;;382;0.006051581015144795;0.000843442127063894;Nie
18;Siedlce;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;20;JASTRZ BSKA;Dorota;Kobieta;nauczyciel;Soko≥Ûw Podlaski;142901;m. Soko≥Ûw Podlaski;cz≥onek partii politycznej: Nowoczesna;;344;0.005449591280653951;0.0007595395070941873;Nie
18;Siedlce;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;21;FALKOWSKA;Katarzyna;Kobieta;specjalista zaopatrzenia medycznego;Ostro≥Íka;146101;m. Ostro≥Íka;nie naleøy do partii politycznej;;192;0.003041632342690577;0.00042392902721536036;Nie
18;Siedlce;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;22;KOZIO£;Emilia;Kobieta;architekt krajobrazu;WÍgrÛw;143301;m. WÍgrÛw;cz≥onek partii politycznej: Platforma Obywatelska RP;;334;0.00529117292947215;0.000737459870260054;Nie
18;Siedlce;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;23;KAWKA;Marta;Kobieta;asystent dyrektora;Zielonka;143404;m. Zielonka;nie naleøy do partii politycznej;;281;0.004451555668208605;0.0006204377950391472;Nie
18;Siedlce;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;24;DANILUK;Sybilla Stanis≥awa;Kobieta;po≥oøna;£osice;141002;gm. £osice;nie naleøy do partii politycznej;;367;0.005813953488372093;0.0008103226718126941;Nie
18;Siedlce;7;KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYT”W RENCIST”W;ZPOW-601-21/19;Komitet wyborczy partii politycznej;1;BEDNARCZYK;Adam Adolf;MÍøczyzna;inøynier mechanik;Warszawa;146504;Bielany;cz≥onek partii politycznej: Organizacja Narodu Polskiego ó Liga Polska;;398;0.2818696883852691;0.0008787695459985074;Nie
18;Siedlce;7;KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYT”W RENCIST”W;ZPOW-601-21/19;Komitet wyborczy partii politycznej;2;CZAK;Arkadiusz Kazimierz;MÍøczyzna;mechanik;Warszawa;146507;Praga-Po≥udnie;nie naleøy do partii politycznej;;54;0.03824362606232295;0.0001192300389043201;Nie
18;Siedlce;7;KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYT”W RENCIST”W;ZPOW-601-21/19;Komitet wyborczy partii politycznej;3;JAREMKO;Janusz Adam;MÍøczyzna;emeryt;Warszawa;146507;Praga-Po≥udnie;cz≥onek partii politycznej: Stronnictwo Pracy;;54;0.03824362606232295;0.0001192300389043201;Nie
18;Siedlce;7;KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYT”W RENCIST”W;ZPOW-601-21/19;Komitet wyborczy partii politycznej;4;KILUK;Zbigniew Marian;MÍøczyzna;emeryt;Warszawa;146510;årÛdmieúcie;nie naleøy do partii politycznej;;42;0.029745042492917848;9.273447470336007e-05;Nie
18;Siedlce;7;KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYT”W RENCIST”W;ZPOW-601-21/19;Komitet wyborczy partii politycznej;5;STOLARZ;Ewa Helena;Kobieta;technik budowlany;Warszawa;146517;W≥ochy;nie naleøy do partii politycznej;;109;0.07719546742209632;0.00024066804149205353;Nie
18;Siedlce;7;KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYT”W RENCIST”W;ZPOW-601-21/19;Komitet wyborczy partii politycznej;6;SZA£A—SKA;Katarzyna Lidia;Kobieta;handlowiec;Warszawa;146511;TargÛwek;nie naleøy do partii politycznej;;68;0.04815864022662889;0.0001501415304721068;Nie
18;Siedlce;7;KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYT”W RENCIST”W;ZPOW-601-21/19;Komitet wyborczy partii politycznej;7;FIA£KOWSKA;Joanna;Kobieta;rolnik;Kuchary-Skotniki;142004;gm. CzerwiÒsk nad Wis≥π;nie naleøy do partii politycznej;;100;0.0708215297450425;0.00022079636834133353;Nie
18;Siedlce;7;KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYT”W RENCIST”W;ZPOW-601-21/19;Komitet wyborczy partii politycznej;8;PACHNICKA;Daniela Feliksa;Kobieta;emeryt;Warszawa;146507;Praga-Po≥udnie;nie naleøy do partii politycznej;;33;0.023371104815864022;7.286280155264007e-05;Nie
18;Siedlce;7;KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYT”W RENCIST”W;ZPOW-601-21/19;Komitet wyborczy partii politycznej;9;MACION;Anna;Kobieta;przedsiÍbiorca;CzerwiÒsk nad Wis≥π;142004;gm. CzerwiÒsk nad Wis≥π;nie naleøy do partii politycznej;;69;0.04886685552407932;0.00015234949415552013;Nie
18;Siedlce;7;KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYT”W RENCIST”W;ZPOW-601-21/19;Komitet wyborczy partii politycznej;10;PIEKUT;Ma≥gorzata Maria;Kobieta;emeryt;Stary Boguszyn;142004;gm. CzerwiÒsk nad Wis≥π;nie naleøy do partii politycznej;;68;0.04815864022662889;0.0001501415304721068;Nie
18;Siedlce;7;KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYT”W RENCIST”W;ZPOW-601-21/19;Komitet wyborczy partii politycznej;11;FABIANOWICZ;Robert Jan;MÍøczyzna;rolnik;Stary Boguszyn;142004;gm. CzerwiÒsk nad Wis≥π;nie naleøy do partii politycznej;;13;0.009206798866855524;2.870352788437336e-05;Nie
18;Siedlce;7;KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYT”W RENCIST”W;ZPOW-601-21/19;Komitet wyborczy partii politycznej;12;TETKOWSKI;Artur;MÍøczyzna;pracownik PKP;Legionowo;140801;m. Legionowo;nie naleøy do partii politycznej;;19;0.013456090651558074;4.195130998485337e-05;Nie
18;Siedlce;7;KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYT”W RENCIST”W;ZPOW-601-21/19;Komitet wyborczy partii politycznej;13;SMULEWICZ;Zbigniew;MÍøczyzna;przedsiÍbiorca;P≥ock;146201;m. P≥ock;nie naleøy do partii politycznej;;23;0.016288951841359773;5.078316471850671e-05;Nie
18;Siedlce;7;KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYT”W RENCIST”W;ZPOW-601-21/19;Komitet wyborczy partii politycznej;14;FABIANOWICZ;Andrzej;MÍøczyzna;emeryt;Nowy Boguszyn;142004;gm. CzerwiÒsk nad Wis≥π;nie naleøy do partii politycznej;;15;0.010623229461756374;3.3119455251200025e-05;Nie
18;Siedlce;7;KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYT”W RENCIST”W;ZPOW-601-21/19;Komitet wyborczy partii politycznej;15;TRYBU£A;Krystyna Eløbieta;Kobieta;emeryt;Warszawa;146507;Praga-Po≥udnie;nie naleøy do partii politycznej;;14;0.009915014164305949;3.0911491567786695e-05;Nie
18;Siedlce;7;KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYT”W RENCIST”W;ZPOW-601-21/19;Komitet wyborczy partii politycznej;16;SZADZIEWSKA;Aleksandra Tatiana;Kobieta;ksiÍgarz;Warszawa;146511;TargÛwek;nie naleøy do partii politycznej;;16;0.0113314447592068;3.532741893461336e-05;Nie
18;Siedlce;7;KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYT”W RENCIST”W;ZPOW-601-21/19;Komitet wyborczy partii politycznej;17;GALAS;Genowefa;Kobieta;emeryt;Warszawa;146517;W≥ochy;nie naleøy do partii politycznej;;50;0.03541076487252125;0.00011039818417066676;Nie
18;Siedlce;7;KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYT”W RENCIST”W;ZPOW-601-21/19;Komitet wyborczy partii politycznej;18;PIEKARSKA;Anna Maria;Kobieta;fryzjer;Warszawa;146503;Bia≥o≥Íka;nie naleøy do partii politycznej;;63;0.04461756373937677;0.00013910171205504013;Nie
